Image,True_Label,True_Label_Name,Predicted_Label,Predicted_Label_Name,Correct
3528796531.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1182679440.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3525134748.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
4050218395.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
702619228.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3918738167.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3182736637.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2587638393.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
2532813742.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1933911755.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2318861045.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
2618467326.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3963572251.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2361163425.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1868737413.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1132263978.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3407890503.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
82105739.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3315504598.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
2629155801.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2810787386.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2405559933.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
18547180.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3793827107.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
527287896.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1764035840.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2385443091.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
591372512.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
324027470.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3995459350.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1116356197.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1109052326.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2870123784.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2764125609.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3233669266.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
3020362387.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3384415464.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1775966274.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3251764098.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
356379628.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3017649667.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
2184513662.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1335049078.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
827007782.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
3558210232.jpg,2,Cassava Green Mottle (CGM),0,Cassava Bacterial Blight (CBB),False
1874752223.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
1580921361.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1838219986.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3339139247.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2048496829.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1318025509.jpg,2,Cassava Green Mottle (CGM),0,Cassava Bacterial Blight (CBB),False
1884379874.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
2721767282.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1933576413.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1808650874.jpg,2,Cassava Green Mottle (CGM),1,Cassava Brown Streak Disease (CBSD),False
1475659703.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
4076823454.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
623333046.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3403536238.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1100141254.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
239700501.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
4125173435.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1339614738.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
390879098.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2074036389.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
2156160232.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
1261918701.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2862651902.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
49697815.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
601096842.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
1408639438.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1791561646.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3814035701.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
4186680625.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
539448425.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
2394755091.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
339278657.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
1028697500.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2997743551.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
754482252.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1586567598.jpg,2,Cassava Green Mottle (CGM),1,Cassava Brown Streak Disease (CBSD),False
1844147447.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2110727627.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3181600056.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
112690000.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
22116035.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
823167906.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3858530439.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
327309944.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
1427151109.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2484137183.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
974073314.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3724163879.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
786703663.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2528699318.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3575732526.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1653382438.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
2657104946.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
481101110.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
504400425.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
170814157.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1121048541.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2718170987.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
1048581072.jpg,2,Cassava Green Mottle (CGM),1,Cassava Brown Streak Disease (CBSD),False
2871435111.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2579584589.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
571576955.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1584525423.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1367847379.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
821895788.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
2130379306.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3222453673.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2060259449.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
4225259568.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3185750323.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
146995101.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1343301467.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
645203852.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3389284339.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
944920581.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
756826989.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
4073688156.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2934683232.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3063643344.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
4034095153.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3645245816.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3117191836.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
896983896.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
1749530371.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3095413567.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1432403578.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2282251801.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1359438859.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
724406669.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1897014524.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1622560138.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
795781797.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
21962653.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
1921186959.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2707769947.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3689465564.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
979088794.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3254381404.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
204616689.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2657757602.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
168669351.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
22341045.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2562254232.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
3456979841.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
534364866.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
4215295571.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
597389720.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
3214039367.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1075456471.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
462652564.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
423248664.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1451004490.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
4146743223.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1931732509.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3969288877.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
4141721005.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2243541656.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2813858062.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
4182063113.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2433962799.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1657954384.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
4145160333.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
344462592.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1608857677.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3943173652.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
1834855126.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1046631452.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2856404486.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
4255843801.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2185068357.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3672575801.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
620927832.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2872388134.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
3217226349.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
932462711.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
522793998.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3655257116.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
2319781928.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2849214868.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1527255990.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1873256612.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3395550776.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
761651651.jpg,2,Cassava Green Mottle (CGM),1,Cassava Brown Streak Disease (CBSD),False
2052889955.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2697751572.jpg,2,Cassava Green Mottle (CGM),1,Cassava Brown Streak Disease (CBSD),False
2399789608.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1539957701.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1138036719.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2715218500.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
414320641.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2819900270.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2343533524.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1420638030.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
3256753501.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2186658480.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
939153733.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
541016077.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1891912456.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3072589200.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3704692183.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
4072724949.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
2526462874.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2479115666.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
895910836.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1456881000.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
447053671.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2871659353.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
4242340626.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
760916412.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
2999997152.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
1489005656.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
4014881433.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1697848076.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1941209477.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1279832641.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2659874728.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2857145632.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1054946133.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
119590613.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3267685049.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1611894117.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
91850516.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3332998611.jpg,2,Cassava Green Mottle (CGM),3,Cassava Mosaic Disease (CMD),False
1059412486.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1710187645.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
235722628.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
795796251.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1506855289.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
3524748781.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1309794504.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
732560190.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
770763357.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
1979328759.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1495102142.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
578106393.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1425154910.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3687904505.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
4176553783.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
1905776137.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3215535093.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
4149113936.jpg,2,Cassava Green Mottle (CGM),4,Healthy,False
4278355555.jpg,2,Cassava Green Mottle (CGM),1,Cassava Brown Streak Disease (CBSD),False
95553397.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
3099868770.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
4140207015.jpg,2,Cassava Green Mottle (CGM),2,Cassava Green Mottle (CGM),True
2441910207.jpg,2,Cassava Green Mottle (CGM),1,Cassava Brown Streak Disease (CBSD),False
2195653841.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2247903814.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
87567596.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3120878352.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2887993051.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
19905959.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1291065002.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2401581385.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3783300400.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4014913503.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3988748153.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3745235756.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
1796762442.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
952391818.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3773164943.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4045262215.jpg,3,Cassava Mosaic Disease (CMD),2,Cassava Green Mottle (CGM),False
1003298598.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
3606832271.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4228517372.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
2929669702.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
4017896312.jpg,3,Cassava Mosaic Disease (CMD),3,Cassava Mosaic Disease (CMD),True
